# SDSS-SOSS Airport Adaptation : nodes.txt
# Airport: CLT
# 2013/09/30 15:47:38
# 
# Location (0,0) is at latitude: 351250.4, longitude 805635.3
#      (ddmmss.ss, where dd is degrees, mm is minutes, ss.ss is seconds)
#
# Coordinates are in Node index order 
#
# X Coord 	Y Coord   	Node #	Name	Node Type	#From Links	#To Links
228.276506	877.449265	418	RMP171	RAMP_NODE	4	4
334.726124	1102.953207	419	RMP173	RAMP_NODE	3	3
451.824802	1333.580635	420	RMP174	RAMP_NODE	3	3
182.616928	1352.106438	421	RMP175	RAMP_NODE	4	4
232.673735	1360.919250	422	RMP176	RAMP_NODE	3	3
338.799195	1365.401625	423	RMP177	RAMP_NODE	3	3
399.326228	1346.947711	424	RMP178	RAMP_NODE	3	3
346.929084	1353.087143	425	RMP178s	RAMP_NODE	2	2
427.101594	1306.536628	426	RMP179	RAMP_NODE	5	5
399.761205	1324.892138	427	RMP179s	RAMP_NODE	2	2
561.900172	-756.515719	428	RMP18	RAMP_NODE	3	3
431.374674	1258.528207	429	RMP180	RAMP_NODE	4	4
441.446963	1168.892348	430	RMP181	RAMP_NODE	4	4
444.804385	1133.645684	431	RMP182	RAMP_NODE	4	4
450.298322	1055.556010	432	RMP183	RAMP_NODE	5	5
458.234008	944.346624	433	RMP185	RAMP_NODE	3	3
460.065319	917.607756	434	RMP186	RAMP_NODE	5	5
464.948802	837.391132	435	RMP187	RAMP_NODE	4	4
468.000994	798.802115	436	RMP188	RAMP_NODE	3	3
469.832271	746.539714	437	RMP189	RAMP_NODE	3	3
471.270895	689.353067	438	RMP190	RAMP_NODE	2	2
457.317966	659.029806	439	RMP191	RAMP_NODE	3	3
426.185066	630.770117	440	RMP192	RAMP_NODE	3	3
565.366226	-120.646909	441	RMP193	RAMP_NODE	2	2
558.348747	-72.022176	442	RMP193s	RAMP_NODE	5	5
361.126258	547.734820	443	RMP194	RAMP_NODE	3	3
386.678926	516.314528	444	RMP194s	RAMP_NODE	3	3
212.846164	595.543124	445	RMP195	RAMP_NODE	4	4
322.713919	493.728877	446	RMP196	RAMP_NODE	3	3
268.383973	444.503209	447	RMP197	RAMP_NODE	6	6
197.266694	381.300337	448	RMP198	RAMP_NODE	3	3
179.539246	364.574895	449	RMP198s	RAMP_NODE	5	5
158.197978	346.660539	450	RMP199	RAMP_NODE	3	3
130.681932	330.370876	451	RMP199s	RAMP_NODE	4	4
-256.471950	-692.973402	452	RMP2	RAMP_NODE	3	3
1007.003767	-859.861119	453	RMP2-01	RAMP_NODE	3	3
977.617823	-763.078305	454	RMP2-02	RAMP_NODE	2	2
1094.324295	-666.056207	455	RMP2-03	RAMP_NODE	2	2
967.906865	-673.230068	456	RMP2-04	RAMP_NODE	4	4
964.232448	-612.864652	457	RMP2-05	RAMP_NODE	2	2
580.015589	-1103.299715	458	RMP20	RAMP_NODE	2	2
116.382245	309.590067	459	RMP200	RAMP_NODE	3	3
-207.948825	196.439227	460	RMP201	RAMP_NODE	4	4
-10.590994	269.481047	461	RMP202	RAMP_NODE	2	2
-59.426862	242.742353	462	RMP203	RAMP_NODE	3	3
-145.805292	201.115762	463	RMP204	RAMP_NODE	4	4
-190.546858	184.641563	464	RMP204s	RAMP_NODE	2	2
-7.233494	312.324090	465	RMP205	RAMP_NODE	2	2
-75.603697	292.877968	466	RMP206	RAMP_NODE	2	2
-246.834448	192.610190	467	RMP207	RAMP_NODE	4	4
-327.413592	186.535776	468	RMP208	RAMP_NODE	4	4
-418.980799	180.766436	469	RMP209	RAMP_NODE	3	3
1038.462959	-306.562453	470	RMP21	RAMP_NODE	6	6
-465.069626	177.426350	471	RMP210	RAMP_NODE	3	3
-116.808958	272.824245	472	RMP211	RAMP_NODE	4	4
-168.391832	257.328676	473	RMP212	RAMP_NODE	4	4
-231.429411	252.312380	474	RMP213	RAMP_NODE	5	5
-317.951615	247.609557	475	RMP214	RAMP_NODE	3	3
-418.370325	241.536681	476	RMP215	RAMP_NODE	2	2
-462.017363	239.108020	477	RMP216	RAMP_NODE	2	2
-107.789671	213.753343	478	RMP217	RAMP_NODE	3	3
-504.370603	236.017562	479	RMP218	RAMP_NODE	4	4
-560.188149	231.903731	480	RMP219	RAMP_NODE	5	5
1005.178619	-316.135780	481	RMP21s	RAMP_NODE	2	2
1086.077888	-303.518418	482	RMP22	RAMP_NODE	7	7
-566.709178	344.550473	483	RMP220	RAMP_NODE	4	4
-578.918104	485.234494	484	RMP221	RAMP_NODE	4	4
-575.659570	512.718095	485	RMP222	RAMP_NODE	2	2
-383.348428	336.656550	486	RMP223	RAMP_NODE	4	4
-576.200356	375.167502	487	RMP224	RAMP_NODE	2	2
-388.458289	422.934639	488	RMP225	RAMP_NODE	3	3
-393.647073	481.882061	489	RMP226	RAMP_NODE	3	3
-439.735894	529.892757	490	RMP227	RAMP_NODE	3	3
-484.909064	527.464279	491	RMP228	RAMP_NODE	3	3
-514.123364	512.276920	492	RMP228s	RAMP_NODE	2	2
-557.857630	522.910752	493	RMP229	RAMP_NODE	6	6
1064.387980	-296.384453	494	RMP22s	RAMP_NODE	3	3
1127.283115	-300.778777	495	RMP23	RAMP_NODE	4	4
-391.492492	452.722786	496	RMP230	RAMP_NODE	3	3
-590.069593	510.615597	497	RMP231	RAMP_NODE	2	2
-511.083299	328.555451	498	RMP232	RAMP_NODE	3	3
-519.227377	444.195032	499	RMP233	RAMP_NODE	3	3
-522.146424	474.596205	500	RMP234	RAMP_NODE	3	3
-506.038213	561.334432	501	RMP234s	RAMP_NODE	4	4
-542.291240	387.088168	502	RMP235	RAMP_NODE	4	4
-564.786993	397.508533	503	RMP235s	RAMP_NODE	2	2
-587.464359	566.667268	504	RMP236	RAMP_NODE	5	5
-578.728128	533.059899	505	RMP236s	RAMP_NODE	2	2
-590.385107	609.397189	506	RMP237	RAMP_NODE	3	3
-583.680713	521.840142	507	RMP238	RAMP_NODE	4	4
-591.771929	632.884073	508	RMP238s	RAMP_NODE	3	3
-594.946365	531.191694	509	RMP239	RAMP_NODE	2	2
-595.296816	681.622189	510	RMP239s	RAMP_NODE	3	3
1168.488344	-297.735098	511	RMP24	RAMP_NODE	4	4
-600.283727	764.779389	512	RMP240	RAMP_NODE	4	4
-574.644980	432.667907	513	RMP241	RAMP_NODE	4	4
-579.923524	397.546483	514	RMP241s	RAMP_NODE	2	2
18.100063	266.442521	515	RMP242	RAMP_NODE	4	4
86.710912	298.219356	516	RMP242s	RAMP_NODE	2	2
-387.206161	396.396527	517	RMP245	RAMP_NODE	3	3
457.624009	1290.433931	518	RMP246	RAMP_NODE	2	2
428.627797	1370.041778	519	RMP247	RAMP_NODE	2	2
238.778251	1387.050682	520	RMP248	RAMP_NODE	3	3
334.923938	1391.915270	521	RMP249	RAMP_NODE	5	5
1183.391757	-289.548842	522	RMP24s	RAMP_NODE	2	2
1184.360056	-262.486332	523	RMP25	RAMP_NODE	3	3
-373.739120	243.697148	524	RMP250	RAMP_NODE	3	3
-532.459542	512.027573	525	RMP251	RAMP_NODE	2	2
-563.192283	377.200327	526	RMP252	RAMP_NODE	2	2
331.871544	1264.297300	527	RMP253	RAMP_NODE	2	2
283.554416	590.819744	528	RMP254	RAMP_NODE	4	4
324.531361	593.961279	529	RMP255	RAMP_NODE	4	4
393.567313	609.654973	530	RMP256	RAMP_NODE	3	3
145.379411	1205.649124	531	RMP257	RAMP_NODE	3	3
296.632452	469.718157	532	RMP258	RAMP_NODE	6	6
404.660585	1379.545846	533	RMP259	RAMP_NODE	4	4
-545.754400	568.240215	534	RMP26	RAMP_NODE	4	4
305.384584	444.307759	535	RMP260	RAMP_NODE	4	4
319.844692	459.191785	536	RMP261	RAMP_NODE	2	2
322.868868	435.994302	537	RMP262	RAMP_NODE	5	5
332.432292	552.740222	538	RMP263	RAMP_NODE	5	5
361.773079	566.777507	539	RMP264	RAMP_NODE	2	2
281.204414	1363.655250	540	RMP265	RAMP_NODE	3	3
-128.655623	-584.363592	541	RMP266	RAMP_NODE	3	3
357.236728	526.433259	542	RMP267	RAMP_NODE	4	4
149.042209	1313.516643	543	RMP268	RAMP_NODE	3	3
-101.583242	359.362393	544	RMP269	RAMP_NODE	5	5
1178.255754	-174.674149	545	RMP27	RAMP_NODE	3	3
-563.046505	284.387659	546	RMP270	RAMP_NODE	4	4
-570.418859	243.952960	547	RMP270s	RAMP_NODE	2	2
-523.367395	234.857477	548	RMP271	RAMP_NODE	4	4
-553.487035	248.415963	549	RMP271s	RAMP_NODE	2	2
-513.905470	174.086656	550	RMP272	RAMP_NODE	3	3
-556.942056	169.835308	551	RMP273	RAMP_NODE	4	4
1127.285087	704.057694	552	RMP274	RAMP_NODE	3	3
1223.351818	819.678491	553	RMP275a	RAMP_NODE	2	2
1193.457750	794.213173	554	RMP275b	RAMP_NODE	3	3
964.600419	602.552660	555	RMP278	RAMP_NODE	2	2
992.826852	607.583782	556	RMP279	RAMP_NODE	3	3
1140.407985	-177.413604	557	RMP28	RAMP_NODE	5	5
1005.805747	639.930842	558	RMP280	RAMP_NODE	4	4
1059.738186	688.202782	559	RMP281	RAMP_NODE	3	3
372.467891	525.466876	560	RMP283	RAMP_NODE	2	2
368.993055	519.345843	561	RMP284	RAMP_NODE	3	3
401.648425	515.150301	562	RMP285	RAMP_NODE	2	2
-549.643503	218.823911	563	RMP286	RAMP_NODE	4	4
902.639259	223.947386	564	RMP287	RAMP_NODE	2	2
906.143182	198.109200	565	RMP287s	RAMP_NODE	4	4
998.020030	150.119904	566	RMP288	RAMP_NODE	3	3
470.464507	867.125020	567	RMP289	RAMP_NODE	2	2
1147.122738	-264.921885	568	RMP29	RAMP_NODE	4	4
1084.503880	207.303138	569	RMP291	RAMP_NODE	4	4
1081.338577	256.492495	570	RMP291s	RAMP_NODE	4	4
462.183012	878.638670	571	RMP292	RAMP_NODE	6	6
258.970563	873.227639	572	RMP293	RAMP_NODE	3	3
171.348722	817.210448	573	RMP294	RAMP_NODE	2	2
212.095406	867.494352	574	RMP295	RAMP_NODE	2	2
235.017286	887.661961	575	RMP296	RAMP_NODE	3	3
1058.913178	-190.185142	576	RMP297	RAMP_NODE	2	2
288.601798	918.736493	577	RMP297s	RAMP_NODE	3	3
1061.660124	-226.646958	578	RMP298	RAMP_NODE	4	4
1065.017494	-275.566594	579	RMP299	RAMP_NODE	2	2
1144.122418	-292.020732	580	RMP29s	RAMP_NODE	2	2
1105.307128	-233.022666	581	RMP300	RAMP_NODE	5	5
1103.781055	-209.018612	582	RMP301	RAMP_NODE	5	5
1143.765335	-234.537196	583	RMP302	RAMP_NODE	6	6
1142.239274	-204.759978	584	RMP303	RAMP_NODE	6	6
1181.613101	-232.709280	585	RMP304	RAMP_NODE	4	4
1179.476595	-202.020593	586	RMP305	RAMP_NODE	4	4
1213.966708	-294.082964	587	RMP306	RAMP_NODE	4	4
1257.308503	-291.038598	588	RMP307	RAMP_NODE	5	5
1297.292837	-287.994503	589	RMP308	RAMP_NODE	3	3
1313.774978	-263.684063	590	RMP309	RAMP_NODE	2	2
1307.060270	-161.894901	591	RMP310	RAMP_NODE	2	2
1276.232416	-275.539572	592	RMP311	RAMP_NODE	3	3
1266.770740	-149.442674	593	RMP312	RAMP_NODE	2	2
1276.232707	-137.287312	594	RMP313	RAMP_NODE	2	2
1242.352864	-131.822656	595	RMP314	RAMP_NODE	3	3
1223.428950	-146.713914	596	RMP315	RAMP_NODE	2	2
1232.890632	-272.507007	597	RMP316	RAMP_NODE	4	4
1235.027114	-313.830464	598	RMP317	RAMP_NODE	4	4
1238.079284	-347.253666	599	RMP318	RAMP_NODE	2	2
1240.215786	-378.246181	600	RMP319	RAMP_NODE	2	2
1242.962723	-415.923333	601	RMP320	RAMP_NODE	2	2
1218.849990	-440.538507	602	RMP321	RAMP_NODE	2	2
1169.403723	-444.191173	603	RMP322	RAMP_NODE	2	2
1131.250742	-445.715223	604	RMP323	RAMP_NODE	3	3
1093.402988	-445.415971	605	RMP324	RAMP_NODE	3	3
1109.580075	-329.646790	606	RMP325	RAMP_NODE	3	3
1111.106143	-356.385496	607	RMP326	RAMP_NODE	5	5
1106.918608	-314.568803	608	RMP326s	RAMP_NODE	2	2
1113.242648	-387.985743	609	RMP327	RAMP_NODE	4	4
1114.463487	-417.155290	610	RMP328	RAMP_NODE	4	4
1067.153953	-332.690344	611	RMP329	RAMP_NODE	4	4
1067.459126	-359.429200	612	RMP330	RAMP_NODE	4	4
1069.290409	-391.029492	613	RMP331	RAMP_NODE	4	4
1069.900804	-418.983712	614	RMP332	RAMP_NODE	3	3
381.340700	919.407749	615	RMP333	RAMP_NODE	4	4
419.413643	938.509790	616	RMP334	RAMP_NODE	6	6
994.510661	-340.294797	617	RMP335	RAMP_NODE	3	3
995.731497	-372.806724	618	RMP336	RAMP_NODE	2	2
-362.819280	816.725254	619	RMP337	RAMP_NODE	2	2
-341.530101	796.769387	620	RMP337s	RAMP_NODE	3	3
1024.117512	-266.151876	621	RMP338	RAMP_NODE	2	2
996.342135	-268.281897	622	RMP339	RAMP_NODE	4	4
1088.526673	157.936743	623	RMP34	RAMP_NODE	3	3
966.430189	-271.931314	624	RMP340	RAMP_NODE	5	5
933.466006	-274.365539	625	RMP341	RAMP_NODE	3	3
959.411777	-420.207767	626	RMP342	RAMP_NODE	2	2
984.711424	-411.600158	627	RMP343	RAMP_NODE	3	3
999.914244	-406.439026	628	RMP344	RAMP_NODE	4	4
1020.645432	-406.092714	629	RMP345	RAMP_NODE	2	2
516.225344	4.840756	630	RMP348	RAMP_NODE	2	2
452.433579	38.261049	631	RMP349	RAMP_NODE	2	2
1169.405194	291.128728	632	RMP35	RAMP_NODE	2	2
569.028845	-169.566720	633	RMP351	RAMP_NODE	2	2
-155.267787	-606.216492	634	RMP352	RAMP_NODE	2	2
-50.813495	-521.765058	635	RMP353	RAMP_NODE	4	4
-23.716297	-553.955544	636	RMP354	RAMP_NODE	3	3
17.594853	-564.740704	637	RMP354s	RAMP_NODE	2	2
-1.129757	-579.175218	638	RMP355	RAMP_NODE	5	5
16.133277	-619.163509	639	RMP355s	RAMP_NODE	2	2
415.688803	1207.609950	640	RMP356	RAMP_NODE	4	4
419.223724	1213.332256	641	RMP357	RAMP_NODE	4	4
436.507755	1214.858297	642	RMP358	RAMP_NODE	4	4
177.698050	1313.013505	643	RMP359	RAMP_NODE	2	2
151.541632	1260.297519	644	RMP360	RAMP_NODE	2	2
-474.087129	798.921947	645	RMP361	RAMP_NODE	3	3
-441.105282	566.351623	646	RMP362	RAMP_NODE	4	4
-507.495650	525.946274	647	RMP363	RAMP_NODE	3	3
40.665873	-579.629742	648	RMP364	RAMP_NODE	2	2
-4.546930	-613.464108	649	RMP365	RAMP_NODE	2	2
332.042372	1085.188541	650	RMP366	RAMP_NODE	3	3
422.758502	1104.890768	651	RMP367	RAMP_NODE	4	4
158.771617	1193.735309	652	RMP368	RAMP_NODE	2	2
161.865859	1134.131333	653	RMP369	RAMP_NODE	2	2
1078.358634	307.195554	654	RMP37	RAMP_NODE	3	3
159.692808	1104.174766	655	RMP370	RAMP_NODE	2	2
164.349252	1074.527354	656	RMP371	RAMP_NODE	2	2
166.892767	1053.831974	657	RMP372	RAMP_NODE	2	2
160.984532	1032.029902	658	RMP373	RAMP_NODE	2	2
-49.812275	534.878933	659	RMP374	RAMP_NODE	5	5
973.312555	397.550286	660	RMP375	RAMP_NODE	2	2
986.961342	300.743955	661	RMP376	RAMP_NODE	4	4
179.258400	308.983334	662	RMP377	RAMP_NODE	4	4
990.616328	250.471297	663	RMP378	RAMP_NODE	4	4
995.493013	201.145820	664	RMP379	RAMP_NODE	4	4
1157.297207	308.480913	665	RMP37s	RAMP_NODE	2	2
1167.268374	165.637834	666	RMP38	RAMP_NODE	2	2
982.335004	350.159193	667	RMP380	RAMP_NODE	3	3
443.427891	1071.276225	668	RMP384	RAMP_NODE	4	4
448.467011	1083.206443	669	RMP385	RAMP_NODE	4	4
333.192419	1126.522212	670	RMP386	RAMP_NODE	3	3
332.177846	1158.506380	671	RMP387	RAMP_NODE	3	3
331.670572	1184.430376	672	RMP388	RAMP_NODE	3	3
326.980667	1283.791207	673	RMP389	RAMP_NODE	3	3
891.956670	369.795024	674	RMP39	RAMP_NODE	2	2
333.192551	1238.298462	675	RMP390	RAMP_NODE	3	3
206.729681	1377.630508	676	RMP391	RAMP_NODE	3	3
275.405180	1389.786356	677	RMP392	RAMP_NODE	4	4
322.409755	1406.803580	678	RMP393	RAMP_NODE	4	4
-185.428078	-631.794802	679	RMP394	RAMP_NODE	3	3
307.453777	1421.084123	680	RMP395	RAMP_NODE	4	4
290.666418	1405.890980	681	RMP396	RAMP_NODE	4	4
233.283454	1333.467906	682	RMP397	RAMP_NODE	2	2
275.405216	1421.994678	683	RMP398	RAMP_NODE	4	4
245.493224	1421.082290	684	RMP399	RAMP_NODE	3	3
1176.425145	190.858669	685	RMP40	RAMP_NODE	2	2
306.843294	1391.610450	686	RMP400	RAMP_NODE	4	4
260.754428	1406.497801	687	RMP401	RAMP_NODE	4	4
297.397876	1316.697849	688	RMP402	RAMP_NODE	2	2
130.117285	265.531786	689	RMP403	RAMP_NODE	4	4
455.303721	1087.486623	690	RMP404	RAMP_NODE	2	2
448.434318	1201.091821	691	RMP405	RAMP_NODE	2	2
-610.277610	791.879090	692	RMP406	RAMP_NODE	2	2
468.581918	887.710683	693	RMP407	RAMP_NODE	2	2
410.619318	1178.310340	694	RMP408	RAMP_NODE	2	2
413.976730	1133.644253	695	RMP409	RAMP_NODE	2	2
1175.439223	214.219010	696	RMP41	RAMP_NODE	3	3
352.016520	1405.893098	697	RMP410	RAMP_NODE	3	3
340.723235	1420.173725	698	RMP411	RAMP_NODE	3	3
420.996591	897.247824	699	RMP412	RAMP_NODE	2	2
181.035644	580.002166	700	RMP413	RAMP_NODE	4	4
260.111591	363.937272	701	RMP414	RAMP_NODE	2	2
279.939155	378.781507	702	RMP415	RAMP_NODE	2	2
454.562403	865.668766	703	RMP416	RAMP_NODE	4	4
-222.721729	227.552454	704	RMP419	RAMP_NODE	4	4
-224.085138	203.633365	705	RMP419s	RAMP_NODE	2	2
-196.673155	206.298186	706	RMP420	RAMP_NODE	2	2
338.732613	439.197569	707	RMP421	RAMP_NODE	2	2
-327.470071	578.890272	708	RMP428s	RAMP_NODE	4	4
452.740069	1019.397757	709	RMP430	RAMP_NODE	3	3
451.213979	1043.401980	710	RMP431	RAMP_NODE	3	3
981.082113	377.400419	711	RMP47	RAMP_NODE	2	2
907.217523	168.343039	712	RMP48	RAMP_NODE	2	2
907.513388	142.304066	713	RMP48s	RAMP_NODE	3	3
-176.415660	-624.007215	714	RMP5	RAMP_NODE	3	3
869.674909	133.092646	715	RMP50	TAXI_NODE	3	3
830.223317	140.418905	716	RMP50s	TAXI_NODE	4	4
-52.101385	370.663752	717	RMP51	RAMP_NODE	4	4
-56.984921	433.257191	718	RMP52	RAMP_NODE	6	6
-60.952792	488.254345	719	RMP53	RAMP_NODE	6	6
-64.920666	539.301437	720	RMP54	RAMP_NODE	6	6
-41.578474	484.316511	721	RMP54s	RAMP_NODE	5	5
-67.211227	567.705696	722	RMP55	RAMP_NODE	6	6
-428.525007	797.760165	723	RMP56	RAMP_NODE	4	4
-384.343604	797.249739	724	RMP57	RAMP_NODE	4	4
-405.245446	813.992416	725	RMP58	RAMP_NODE	3	3
-448.892509	811.259838	726	RMP59	RAMP_NODE	3	3
-94.833443	-557.905083	727	RMP6	RAMP_NODE	2	2
-505.053764	807.312760	728	RMP60	RAMP_NODE	3	3
-565.793382	803.670168	729	RMP61	RAMP_NODE	4	4
-593.252749	792.375895	730	RMP61s	RAMP_NODE	2	2
-569.410870	576.574278	731	RMP62s	RAMP_NODE	3	3
-524.999089	792.332262	732	RMP63	RAMP_NODE	2	2
-107.873355	-567.207270	733	RMP6s	RAMP_NODE	3	3
-73.772956	-497.742813	734	RMP7	RAMP_NODE	3	3
-277.535259	620.008922	735	RMP70	RAMP_NODE	2	2
-297.501413	605.242062	736	RMP71	RAMP_NODE	3	3
-305.880968	585.173388	737	RMP71s	RAMP_NODE	4	4
-279.187941	646.261435	738	RMP72	RAMP_NODE	2	2
-259.792177	664.551855	739	RMP72s	RAMP_NODE	2	2
-396.976159	571.056460	740	RMP73	RAMP_NODE	4	4
-378.095021	573.198750	741	RMP73s	RAMP_NODE	3	3
140.190663	1272.800338	742	RMP74	RAMP_NODE	3	3
153.828092	1242.188454	743	RMP74s	RAMP_NODE	2	2
142.937649	1239.376658	744	RMP75	RAMP_NODE	3	3
155.950120	1219.483428	745	RMP75s	RAMP_NODE	2	2
147.210730	1178.302475	746	RMP76	RAMP_NODE	3	3
157.704404	1164.744446	747	RMP76s	RAMP_NODE	2	2
149.652492	1145.486503	748	RMP77	RAMP_NODE	3	3
151.789033	1116.012900	749	RMP78	RAMP_NODE	3	3
153.925573	1085.931595	750	RMP79	RAMP_NODE	4	4
552.852149	-45.596425	751	RMP8	RAMP_NODE	2	2
153.315094	1055.546396	752	RMP80	RAMP_NODE	4	4
139.533314	1032.531200	753	RMP80s	RAMP_NODE	2	2
125.844871	1015.741402	754	RMP82	RAMP_NODE	2	2
111.924085	978.487380	755	RMP82s	RAMP_NODE	2	2
395.968182	879.927169	756	RMP84	RAMP_NODE	4	4
244.405120	874.349845	757	RMP87	RAMP_NODE	2	2
215.991813	859.161346	758	RMP87s	RAMP_NODE	3	3
51.369460	239.703697	759	RMP89	RAMP_NODE	2	2
302.263258	-73.866163	760	RMP9	RAMP_NODE	2	2
453.547660	995.036414	761	RMP90	RAMP_NODE	3	3
-282.419743	264.669192	762	RMP91s	RAMP_NODE	2	2
335.252138	918.249579	763	RMP92s	RAMP_NODE	4	4
296.482004	876.684271	764	RMP95	RAMP_NODE	5	5
260.863538	913.710459	765	RMP95s	RAMP_NODE	3	3
251.291926	905.445688	766	RMP96	RAMP_NODE	2	2
242.896649	897.706716	767	RMP97	RAMP_NODE	4	4
441.002436	849.205485	768	RMP98	RAMP_NODE	5	5
428.932397	878.409379	769	RMP99	RAMP_NODE	4	4
452.739898	887.230190	770	RMP99s	RAMP_NODE	4	4
-907.339319	1431.760057	771	RWY0	DEPARTURE_NODE	3	3
-900.050384	1431.806778	772	RWY0Bipass	QUEUE_NODE	2	2
643.200120	1090.206570	773	RWY1	DEPARTURE_NODE	4	4
709.735943	140.677960	774	RWY10	ARRIVAL_NODE	5	5
-495.569960	-429.448849	775	RWY100	ARRIVAL_NODE	1	1
-564.790020	-432.773922	776	RWY101	QUEUE_NODE	2	2
-468.246915	-440.547545	777	RWY102	ARRIVAL_NODE	1	1
-501.038969	-506.019388	778	RWY103	QUEUE_NODE	2	2
-549.311725	-516.004060	779	RWY104	ARRIVAL_NODE	1	1
-574.817714	-573.708016	780	RWY105	QUEUE_NODE	2	2
953.917989	833.782670	781	RWY11	DEPARTURE_NODE	3	3
739.957257	-284.412267	782	RWY12	TAXI_NODE	4	4
-847.817741	584.007184	783	RWY13	ARRIVAL_NODE	4	4
-872.522815	520.043515	784	RWY14	TAXI_NODE	2	2
775.055209	-777.559017	785	RWY15	TAXI_NODE	4	4
-900.319150	1326.930385	786	RWY16	DEPARTURE_NODE	3	3
765.592281	-645.990815	787	RWY17	ARRIVAL_NODE	6	6
778.057564	-447.127569	788	RWY17s	TAXI_NODE	2	2
803.133534	-1180.457781	789	RWY18	TAXI_NODE	3	3
768.274370	-1141.734383	790	RWY18s	TAXI_NODE	2	2
810.459140	-1278.907889	791	RWY19	DEPARTURE_NODE	3	3
626.942249	1110.107748	792	RWY1s	QUEUE_NODE	2	2
818.089541	-1394.370378	793	RWY20	DEPARTURE_NODE	3	3
795.920483	-1329.421110	794	RWY20s	QUEUE_NODE	2	2
-884.448671	1106.330678	795	RWY21	TAXI_NODE	3	3
-873.152962	943.467767	796	RWY22	ARRIVAL_NODE	3	3
-866.443632	850.487276	797	RWY23	TAXI_NODE	4	4
-888.942720	798.009047	798	RWY23s	TAXI_NODE	2	2
-856.670045	710.413492	799	RWY24	ARRIVAL_NODE	4	4
-834.991604	768.687788	800	RWY24s	TAXI_NODE	2	2
-799.595156	-96.320091	801	RWY28	ARRIVAL_NODE	4	4
-836.164455	-47.616053	802	RWY28s	TAXI_NODE	2	2
-809.362317	37.983023	803	RWY29	ARRIVAL_NODE	4	4
-832.645904	-20.640495	804	RWY29s	TAXI_NODE	2	2
-790.748475	-222.111259	805	RWY30	ARRIVAL_NODE	4	4
-489.490168	-445.465230	806	RWY31	DEPARTURE_NODE	4	4
-514.803460	-509.719089	807	RWY31s	QUEUE_NODE	3	3
-570.905762	-517.360528	808	RWY32	DEPARTURE_NODE	3	3
-540.606168	-490.953483	809	RWY32ne	QUEUE_NODE	5	5
-771.511778	-500.752690	810	RWY33	ARRIVAL_NODE	3	3
-782.507036	-344.569543	811	RWY34	ARRIVAL_NODE	4	4
-813.880298	-296.260326	812	RWY34s	TAXI_NODE	2	2
-736.413098	-998.759895	813	RWY35	ARRIVAL_NODE	3	3
-707.112486	-1411.697885	814	RWY36	DEPARTURE_NODE	3	3
-700.702806	-1502.853495	815	RWY37	DEPARTURE_NODE	3	3
-719.684933	-1195.141593	816	RWY38	TAXI_NODE	3	3
-2062.965915	-860.401342	817	RWY39	ARRIVAL_NODE	3	3
-2016.051901	-1016.390438	818	RWY39s	TAXI_NODE	2	2
674.027108	650.842707	819	RWY4	ARRIVAL_NODE	5	5
-2018.963208	-1434.288927	820	RWY40	DEPARTURE_NODE	3	3
-2025.678233	-1341.005350	821	RWY41	DEPARTURE_NODE	3	3
-2002.339814	-1369.917801	822	RWY41s	QUEUE_NODE	2	2
-2095.926525	-377.870578	823	RWY42	ARRIVAL_NODE	3	3
-2138.370750	326.524655	824	RWY43	ARRIVAL_NODE	3	3
-2162.004059	683.446195	825	RWY44	ARRIVAL_NODE	3	3
-2197.217161	1095.009568	826	RWY45	DEPARTURE_NODE	3	3
-2204.237463	1197.409383	827	RWY46	DEPARTURE_NODE	3	3
-2197.003406	1197.620162	828	RWY46Bipass	QUEUE_NODE	2	2
-2181.550062	1153.306973	829	RWY46s	QUEUE_NODE	2	2
-99.408257	-98.790892	830	RWY47	ARRIVAL_NODE	4	4
-22.206316	-67.554508	831	RWY47s	TAXI_NODE	2	2
66.021642	47.362301	832	RWY48	ARRIVAL_NODE	4	4
290.970334	247.000443	833	RWY49	ARRIVAL_NODE	4	4
306.191781	297.201949	834	RWY49s	TAXI_NODE	2	2
694.900411	756.205362	835	RWY4s	TAXI_NODE	2	2
375.754311	321.791502	836	RWY50	ARRIVAL_NODE	6	6
417.612564	318.313255	837	RWY50s	TAXI_NODE	2	2
446.024319	384.043595	838	RWY51	ARRIVAL_NODE	4	4
431.686768	332.387459	839	RWY51s	TAXI_NODE	2	2
501.575167	433.270385	840	RWY52	ARRIVAL_NODE	4	4
545.453251	432.079739	841	RWY52s	TAXI_NODE	2	2
633.417027	550.537624	842	RWY53	ARRIVAL_NODE	4	4
568.910258	454.363895	843	RWY53s	TAXI_NODE	2	2
768.037780	669.073210	844	RWY54	ARRIVAL_NODE	3	3
902.034199	787.894607	845	RWY56	TAXI_NODE	3	3
1049.453328	918.263913	846	RWY57	DEPARTURE_NODE	5	5
726.218490	-83.869624	847	RWY58	ARRIVAL_NODE	6	6
740.418251	-186.169534	848	RWY58s	TAXI_NODE	2	2
-837.743741	441.192023	849	RWY59	ARRIVAL_NODE	4	4
-813.880298	483.685154	850	RWY59s	TAXI_NODE	4	4
685.933409	490.105300	851	RWY6	TAXI_NODE	4	4
-2021.342330	-1340.317719	852	RWY60	ARRIVAL_NODE	1	1
-1984.913258	-1368.068786	853	RWY61	QUEUE_NODE	2	2
-2004.966652	-1431.318430	854	RWY62	ARRIVAL_NODE	1	1
