# SDSS-SOSS Airport Adaptation : nodes.txt
# 2014/04/11 07:30:00
# Airport: CLT
#
# Location (0,0) is at latitude: 35.214000, longitude 80.943139  in decimal degrees
#
#
# Nodes are in Node index order 
#
# X Coord 	Y Coord   	Node #	Name	Node Type	#From Links	#To Links
1107.748853	-267.053693	419	RMP164	RAMP_NODE	4	4
1104.690353	-294.563550	420	RMP164s	RAMP_NODE	2	2
256.266289	400.911743	421	RMP165	RAMP_NODE	4	4
446.268918	975.677169	422	RMP166	RAMP_NODE	4	4
405.430409	1101.435572	423	RMP167	RAMP_NODE	4	4
436.345675	1093.373238	424	RMP167s	RAMP_NODE	3	3
261.092971	379.339219	425	RMP168	RAMP_NODE	5	5
435.065619	1112.427823	426	RMP168s	RAMP_NODE	2	2
235.419870	537.177042	427	RMP169	RAMP_NODE	5	5
600.400797	-1222.736637	428	RMP17	RAMP_NODE	2	2
267.468365	502.842676	429	RMP170	RAMP_NODE	6	6
228.276506	877.449265	430	RMP171	RAMP_NODE	4	4
334.726124	1102.953207	431	RMP173	RAMP_NODE	3	3
451.824802	1333.580635	432	RMP174	RAMP_NODE	3	3
182.616928	1352.106438	433	RMP175	RAMP_NODE	4	4
232.673735	1360.919250	434	RMP176	RAMP_NODE	3	3
327.874299	1366.591709	435	RMP177	RAMP_NODE	5	5
399.193064	1348.598443	436	RMP178	RAMP_NODE	4	4
346.031085	1354.366223	437	RMP178s	RAMP_NODE	4	4
427.101594	1306.536628	438	RMP179	RAMP_NODE	5	5
399.761205	1324.892138	439	RMP179s	RAMP_NODE	2	2
561.900172	-756.515719	440	RMP18	RAMP_NODE	3	3
431.374674	1258.528207	441	RMP180	RAMP_NODE	4	4
441.446963	1168.892348	442	RMP181	RAMP_NODE	4	4
450.298322	1055.556010	443	RMP183	RAMP_NODE	4	4
458.234008	944.346624	444	RMP185	RAMP_NODE	3	3
460.065319	917.607756	445	RMP186	RAMP_NODE	5	5
464.948802	837.391132	446	RMP187	RAMP_NODE	4	4
468.000994	798.802115	447	RMP188	RAMP_NODE	3	3
469.832271	746.539714	448	RMP189	RAMP_NODE	3	3
471.270895	689.353067	449	RMP190	RAMP_NODE	2	2
457.317966	659.029806	450	RMP191	RAMP_NODE	3	3
426.185066	630.770117	451	RMP192	RAMP_NODE	3	3
565.366226	-120.646909	452	RMP193	RAMP_NODE	2	2
558.348747	-72.022176	453	RMP193s	RAMP_NODE	5	5
361.126258	547.734820	454	RMP194	RAMP_NODE	3	3
386.678926	516.314528	455	RMP194s	RAMP_NODE	3	3
212.846164	595.543124	456	RMP195	RAMP_NODE	4	4
322.713919	493.728877	457	RMP196	RAMP_NODE	3	3
268.383973	444.503209	458	RMP197	RAMP_NODE	6	6
197.266694	381.300337	459	RMP198	RAMP_NODE	3	3
179.539246	364.574895	460	RMP198s	RAMP_NODE	5	5
158.197978	346.660539	461	RMP199	RAMP_NODE	3	3
130.681932	330.370876	462	RMP199s	RAMP_NODE	4	4
-256.471950	-692.973402	463	RMP2	RAMP_NODE	3	3
1007.003767	-859.861119	464	RMP2-01	RAMP_NODE	3	3
977.617823	-763.078305	465	RMP2-02	RAMP_NODE	2	2
1094.324295	-666.056207	466	RMP2-03	RAMP_NODE	2	2
967.906865	-673.230068	467	RMP2-04	RAMP_NODE	4	4
964.232448	-612.864652	468	RMP2-05	RAMP_NODE	2	2
580.015589	-1103.299715	469	RMP20	RAMP_NODE	2	2
116.382245	309.590067	470	RMP200	RAMP_NODE	3	3
-207.948825	196.439227	471	RMP201	RAMP_NODE	5	5
-10.590994	269.481047	472	RMP202	RAMP_NODE	2	2
-59.426862	242.742353	473	RMP203	RAMP_NODE	3	3
-190.546858	184.641563	474	RMP204s	RAMP_NODE	2	2
-7.233494	312.324090	475	RMP205	RAMP_NODE	3	3
-75.603697	292.877968	476	RMP206	RAMP_NODE	2	2
-248.907943	192.271951	477	RMP207	RAMP_NODE	4	4
-327.413592	186.535776	478	RMP208	RAMP_NODE	5	5
-418.980799	180.766436	479	RMP209	RAMP_NODE	3	3
1038.462959	-306.562453	480	RMP21	RAMP_NODE	6	6
-465.069626	177.426350	481	RMP210	RAMP_NODE	3	3
-168.391832	257.328676	482	RMP211	RAMP_NODE	5	5
-269.346444	249.038381	483	RMP213	RAMP_NODE	5	5
-231.429411	252.312380	484	RMP213s	RAMP_NODE	5	5
-317.951615	247.609557	485	RMP214	RAMP_NODE	3	3
-418.370325	241.536681	486	RMP215	RAMP_NODE	2	2
-462.017363	239.108020	487	RMP216	RAMP_NODE	2	2
-504.370603	236.017562	488	RMP218	RAMP_NODE	4	4
-560.188149	231.903731	489	RMP219	RAMP_NODE	5	5
1005.178619	-316.135780	490	RMP21s	RAMP_NODE	2	2
1086.077888	-303.518418	491	RMP22	RAMP_NODE	7	7
-566.709178	344.550473	492	RMP220	RAMP_NODE	4	4
-578.918104	485.234494	493	RMP221	RAMP_NODE	4	4
-575.659570	512.718095	494	RMP222	RAMP_NODE	2	2
-383.348428	336.656550	495	RMP223	RAMP_NODE	4	4
-576.200356	375.167502	496	RMP224	RAMP_NODE	2	2
-388.458289	422.934639	497	RMP225	RAMP_NODE	3	3
-393.647073	481.882061	498	RMP226	RAMP_NODE	3	3
-439.735894	529.892757	499	RMP227	RAMP_NODE	3	3
-484.909064	527.464279	500	RMP228	RAMP_NODE	3	3
-514.123364	512.276920	501	RMP228s	RAMP_NODE	2	2
-557.857630	522.910752	502	RMP229	RAMP_NODE	6	6
1064.387980	-296.384453	503	RMP22s	RAMP_NODE	3	3
1127.283115	-300.778777	504	RMP23	RAMP_NODE	4	4
-391.492492	452.722786	505	RMP230	RAMP_NODE	3	3
-590.069593	510.615597	506	RMP231	RAMP_NODE	2	2
-511.083299	328.555451	507	RMP232	RAMP_NODE	3	3
-519.227377	444.195032	508	RMP233	RAMP_NODE	3	3
-522.146424	474.596205	509	RMP234	RAMP_NODE	3	3
-506.038213	561.334432	510	RMP234s	RAMP_NODE	4	4
-542.291240	387.088168	511	RMP235	RAMP_NODE	4	4
-564.786993	397.508533	512	RMP235s	RAMP_NODE	2	2
-587.464359	566.667268	513	RMP236	RAMP_NODE	5	5
-578.728128	533.059899	514	RMP236s	RAMP_NODE	2	2
-590.385107	609.397189	515	RMP237	RAMP_NODE	3	3
-583.680713	521.840142	516	RMP238	RAMP_NODE	4	4
-591.771929	632.884073	517	RMP238s	RAMP_NODE	3	3
-594.946365	531.191694	518	RMP239	RAMP_NODE	2	2
-595.296816	681.622189	519	RMP239s	RAMP_NODE	3	3
1168.488344	-297.735098	520	RMP24	RAMP_NODE	4	4
-600.283727	764.779389	521	RMP240	RAMP_NODE	4	4
-574.644980	432.667907	522	RMP241	RAMP_NODE	4	4
-579.923524	397.546483	523	RMP241s	RAMP_NODE	2	2
18.100063	266.442521	524	RMP242	RAMP_NODE	4	4
86.710912	298.219356	525	RMP242s	RAMP_NODE	3	3
-387.206161	396.396527	526	RMP245	RAMP_NODE	4	4
457.624009	1290.433931	527	RMP246	RAMP_NODE	2	2
428.627797	1370.041778	528	RMP247	RAMP_NODE	2	2
238.778251	1387.050682	529	RMP248	RAMP_NODE	3	3
334.923938	1391.915270	530	RMP249	RAMP_NODE	5	5
1183.391757	-289.548842	531	RMP24s	RAMP_NODE	2	2
1184.360056	-262.486332	532	RMP25	RAMP_NODE	3	3
-373.739120	243.697148	533	RMP250	RAMP_NODE	3	3
-532.459542	512.027573	534	RMP251	RAMP_NODE	2	2
-563.192283	377.200327	535	RMP252	RAMP_NODE	2	2
331.871544	1264.297300	536	RMP253	RAMP_NODE	2	2
283.554416	590.819744	537	RMP254	RAMP_NODE	4	4
324.531361	593.961279	538	RMP255	RAMP_NODE	4	4
393.567313	609.654973	539	RMP256	RAMP_NODE	3	3
145.379411	1205.649124	540	RMP257	RAMP_NODE	3	3
296.632452	469.718157	541	RMP258	RAMP_NODE	6	6
404.660585	1379.545846	542	RMP259	RAMP_NODE	4	4
-545.754400	568.240215	543	RMP26	RAMP_NODE	4	4
305.384584	444.307759	544	RMP260	RAMP_NODE	4	4
319.844692	459.191785	545	RMP261	RAMP_NODE	2	2
322.868868	435.994302	546	RMP262	RAMP_NODE	5	5
332.432292	552.740222	547	RMP263	RAMP_NODE	5	5
361.773079	566.777507	548	RMP264	RAMP_NODE	2	2
281.204414	1363.655250	549	RMP265	RAMP_NODE	3	3
-128.655623	-584.363592	550	RMP266	RAMP_NODE	3	3
357.236728	526.433259	551	RMP267	RAMP_NODE	4	4
149.042209	1313.516643	552	RMP268	RAMP_NODE	3	3
-101.583242	359.362393	553	RMP269	RAMP_NODE	5	5
1178.255754	-174.674149	554	RMP27	RAMP_NODE	3	3
-563.046505	284.387659	555	RMP270	RAMP_NODE	4	4
-570.418859	243.952960	556	RMP270s	RAMP_NODE	2	2
-523.367395	234.857477	557	RMP271	RAMP_NODE	4	4
-553.487035	248.415963	558	RMP271s	RAMP_NODE	2	2
-513.905470	174.086656	559	RMP272	RAMP_NODE	3	3
-556.942056	169.835308	560	RMP273	RAMP_NODE	4	4
1127.285087	704.057694	561	RMP274	RAMP_NODE	3	3
-145.805292	201.115762	562	RMP275	RAMP_NODE	4	4
1223.351818	819.678491	563	RMP275a	RAMP_NODE	2	2
1193.457750	794.213173	564	RMP275b	RAMP_NODE	3	3
964.600419	602.552660	565	RMP278	RAMP_NODE	2	2
992.826852	607.583782	566	RMP279	RAMP_NODE	3	3
1140.407985	-177.413604	567	RMP28	RAMP_NODE	5	5
1005.805747	639.930842	568	RMP280	RAMP_NODE	4	4
1059.738186	688.202782	569	RMP281	RAMP_NODE	3	3
372.467891	525.466876	570	RMP283	RAMP_NODE	2	2
368.993055	519.345843	571	RMP284	RAMP_NODE	3	3
401.648425	515.150301	572	RMP285	RAMP_NODE	2	2
-549.643503	218.823911	573	RMP286	RAMP_NODE	4	4
902.639259	223.947386	574	RMP287	RAMP_NODE	2	2
906.143182	198.109200	575	RMP287s	RAMP_NODE	4	4
998.020030	150.119904	576	RMP288	RAMP_NODE	3	3
470.464507	867.125020	577	RMP289	RAMP_NODE	2	2
1147.122738	-264.921885	578	RMP29	RAMP_NODE	4	4
1084.503880	207.303138	579	RMP291	RAMP_NODE	4	4
1081.338577	256.492495	580	RMP291s	RAMP_NODE	4	4
462.183012	878.638670	581	RMP292	RAMP_NODE	6	6
258.970563	873.227639	582	RMP293	RAMP_NODE	3	3
171.348722	817.210448	583	RMP294	RAMP_NODE	2	2
212.095406	867.494352	584	RMP295	RAMP_NODE	2	2
235.017286	887.661961	585	RMP296	RAMP_NODE	3	3
1058.913178	-190.185142	586	RMP297	RAMP_NODE	2	2
288.601798	918.736493	587	RMP297s	RAMP_NODE	3	3
1061.660124	-226.646958	588	RMP298	RAMP_NODE	4	4
1065.017494	-275.566594	589	RMP299	RAMP_NODE	2	2
1144.122418	-292.020732	590	RMP29s	RAMP_NODE	2	2
1105.307128	-233.022666	591	RMP300	RAMP_NODE	5	5
1103.781055	-209.018612	592	RMP301	RAMP_NODE	5	5
1143.765335	-234.537196	593	RMP302	RAMP_NODE	6	6
1142.239274	-204.759978	594	RMP303	RAMP_NODE	6	6
1181.613101	-232.709280	595	RMP304	RAMP_NODE	4	4
1179.476595	-202.020593	596	RMP305	RAMP_NODE	4	4
1213.966708	-294.082964	597	RMP306	RAMP_NODE	4	4
1257.308503	-291.038598	598	RMP307	RAMP_NODE	5	5
1297.292837	-287.994503	599	RMP308	RAMP_NODE	3	3
1313.774978	-263.684063	600	RMP309	RAMP_NODE	2	2
1307.060270	-161.894901	601	RMP310	RAMP_NODE	2	2
1276.232416	-275.539572	602	RMP311	RAMP_NODE	3	3
1266.770740	-149.442674	603	RMP312	RAMP_NODE	2	2
1276.232707	-137.287312	604	RMP313	RAMP_NODE	2	2
1242.352864	-131.822656	605	RMP314	RAMP_NODE	3	3
1223.428950	-146.713914	606	RMP315	RAMP_NODE	2	2
1232.890632	-272.507007	607	RMP316	RAMP_NODE	4	4
1235.027114	-313.830464	608	RMP317	RAMP_NODE	4	4
1238.079284	-347.253666	609	RMP318	RAMP_NODE	2	2
1240.215786	-378.246181	610	RMP319	RAMP_NODE	2	2
1242.962723	-415.923333	611	RMP320	RAMP_NODE	2	2
1218.849990	-440.538507	612	RMP321	RAMP_NODE	2	2
1169.403723	-444.191173	613	RMP322	RAMP_NODE	2	2
1131.250742	-445.715223	614	RMP323	RAMP_NODE	3	3
1093.402988	-445.415971	615	RMP324	RAMP_NODE	3	3
1109.580075	-329.646790	616	RMP325	RAMP_NODE	3	3
1111.106143	-356.385496	617	RMP326	RAMP_NODE	5	5
1106.918608	-314.568803	618	RMP326s	RAMP_NODE	2	2
1113.242648	-387.985743	619	RMP327	RAMP_NODE	4	4
1114.463487	-417.155290	620	RMP328	RAMP_NODE	4	4
1067.153953	-332.690344	621	RMP329	RAMP_NODE	4	4
1067.459126	-359.429200	622	RMP330	RAMP_NODE	4	4
1069.290409	-391.029492	623	RMP331	RAMP_NODE	4	4
1069.900804	-418.983712	624	RMP332	RAMP_NODE	3	3
381.340700	919.407749	625	RMP333	RAMP_NODE	4	4
419.413643	938.509790	626	RMP334	RAMP_NODE	6	6
994.510661	-340.294797	627	RMP335	RAMP_NODE	3	3
995.731497	-372.806724	628	RMP336	RAMP_NODE	2	2
-362.819280	816.725254	629	RMP337	RAMP_NODE	2	2
-341.530101	796.769387	630	RMP337s	RAMP_NODE	3	3
1024.117512	-266.151876	631	RMP338	RAMP_NODE	2	2
996.342135	-268.281897	632	RMP339	RAMP_NODE	4	4
1088.526673	157.936743	633	RMP34	RAMP_NODE	3	3
966.430189	-271.931314	634	RMP340	RAMP_NODE	5	5
933.466006	-274.365539	635	RMP341	RAMP_NODE	3	3
959.411777	-420.207767	636	RMP342	RAMP_NODE	2	2
984.711424	-411.600158	637	RMP343	RAMP_NODE	3	3
999.914244	-406.439026	638	RMP344	RAMP_NODE	4	4
1020.645432	-406.092714	639	RMP345	RAMP_NODE	2	2
516.225344	4.840756	640	RMP348	RAMP_NODE	2	2
452.433579	38.261049	641	RMP349	RAMP_NODE	2	2
1169.405194	291.128728	642	RMP35	RAMP_NODE	2	2
571.108476	-210.391901	643	RMP350	RAMP_NODE	4	4
569.028845	-169.566720	644	RMP351	RAMP_NODE	2	2
-155.267787	-606.216492	645	RMP352	RAMP_NODE	2	2
-50.813495	-521.765058	646	RMP353	RAMP_NODE	4	4
-23.716297	-553.955544	647	RMP354	RAMP_NODE	3	3
17.594853	-564.740704	648	RMP354s	RAMP_NODE	2	2
-1.129757	-579.175218	649	RMP355	RAMP_NODE	5	5
16.133277	-619.163509	650	RMP355s	RAMP_NODE	2	2
415.688803	1207.609950	651	RMP356	RAMP_NODE	4	4
419.233874	1214.449074	652	RMP357	RAMP_NODE	5	5
436.536351	1215.447294	653	RMP358	RAMP_NODE	4	4
177.698050	1313.013505	654	RMP359	RAMP_NODE	2	2
151.541632	1260.297519	655	RMP360	RAMP_NODE	2	2
-474.087129	798.921947	656	RMP361	RAMP_NODE	3	3
-441.105282	566.351623	657	RMP362	RAMP_NODE	4	4
-507.495650	525.946274	658	RMP363	RAMP_NODE	3	3
40.665873	-579.629742	659	RMP364	RAMP_NODE	2	2
-4.546930	-613.464108	660	RMP365	RAMP_NODE	2	2
332.042372	1085.188541	661	RMP366	RAMP_NODE	3	3
422.758502	1104.890768	662	RMP367	RAMP_NODE	4	4
158.771617	1193.735309	663	RMP368	RAMP_NODE	2	2
161.865859	1134.131333	664	RMP369	RAMP_NODE	2	2
1078.358634	307.195554	665	RMP37	RAMP_NODE	3	3
159.692808	1104.174766	666	RMP370	RAMP_NODE	2	2
164.349252	1074.527354	667	RMP371	RAMP_NODE	2	2
166.892767	1053.831974	668	RMP372	RAMP_NODE	2	2
160.984532	1032.029902	669	RMP373	RAMP_NODE	2	2
-49.812275	534.878933	670	RMP374	RAMP_NODE	5	5
973.312555	397.550286	671	RMP375	RAMP_NODE	2	2
986.961342	300.743955	672	RMP376	RAMP_NODE	4	4
179.258400	308.983334	673	RMP377	RAMP_NODE	5	5
990.616328	250.471297	674	RMP378	RAMP_NODE	4	4
995.493013	201.145820	675	RMP379	RAMP_NODE	4	4
1157.297207	308.480913	676	RMP37s	RAMP_NODE	2	2
1167.268374	165.637834	677	RMP38	RAMP_NODE	2	2
982.335004	350.159193	678	RMP380	RAMP_NODE	3	3
443.427891	1071.276225	679	RMP384	RAMP_NODE	4	4
333.192419	1126.522212	680	RMP386	RAMP_NODE	3	3
332.177846	1158.506380	681	RMP387	RAMP_NODE	3	3
331.670572	1184.430376	682	RMP388	RAMP_NODE	3	3
326.980667	1283.791207	683	RMP389	RAMP_NODE	3	3
891.956670	369.795024	684	RMP39	RAMP_NODE	2	2
333.192551	1238.298462	685	RMP390	RAMP_NODE	3	3
206.729681	1377.630508	686	RMP391	RAMP_NODE	3	3
275.405180	1389.786356	687	RMP392	RAMP_NODE	4	4
322.409755	1406.803580	688	RMP393	RAMP_NODE	4	4
-185.428078	-631.794802	689	RMP394	RAMP_NODE	3	3
307.453777	1421.084123	690	RMP395	RAMP_NODE	4	4
290.666418	1405.890980	691	RMP396	RAMP_NODE	4	4
233.283454	1333.467906	692	RMP397	RAMP_NODE	2	2
275.405216	1421.994678	693	RMP398	RAMP_NODE	4	4
245.493224	1421.082290	694	RMP399	RAMP_NODE	3	3
1176.425145	190.858669	695	RMP40	RAMP_NODE	2	2
306.843294	1391.610450	696	RMP400	RAMP_NODE	5	5
260.754428	1406.497801	697	RMP401	RAMP_NODE	4	4
297.397876	1316.697849	698	RMP402	RAMP_NODE	2	2
130.117285	265.531786	699	RMP403	RAMP_NODE	4	4
447.516769	1202.137696	700	RMP405	RAMP_NODE	2	2
-610.277610	791.879090	701	RMP406	RAMP_NODE	2	2
468.581918	887.710683	702	RMP407	RAMP_NODE	2	2
404.126978	1184.229945	703	RMP408	RAMP_NODE	3	3
1175.439223	214.219010	704	RMP41	RAMP_NODE	3	3
352.083421	1407.485497	705	RMP410	RAMP_NODE	4	4
340.723235	1420.173725	706	RMP411	RAMP_NODE	3	3
420.996591	897.247824	707	RMP412	RAMP_NODE	2	2
181.035644	580.002166	708	RMP413	RAMP_NODE	4	4
260.111591	363.937272	709	RMP414	RAMP_NODE	2	2
279.939155	378.781507	710	RMP415	RAMP_NODE	2	2
454.562403	865.668766	711	RMP416	RAMP_NODE	4	4
295.311395	562.454569	712	RMP417	RAMP_NODE	2	2
-222.721729	227.552454	713	RMP419	RAMP_NODE	4	4
-224.085138	203.633365	714	RMP419s	RAMP_NODE	2	2
-199.786852	208.752032	715	RMP420	RAMP_NODE	4	4
338.732613	439.197569	716	RMP421	RAMP_NODE	2	2
-327.470071	578.890272	717	RMP428s	RAMP_NODE	4	4
452.740069	1019.397757	718	RMP430	RAMP_NODE	3	3
451.213979	1043.401980	719	RMP431	RAMP_NODE	3	3
223.500788	423.829363	720	RMP434	RAMP_NODE	4	4
396.222928	1259.677690	721	RMP444	RAMP_NODE	3	3
392.630178	1304.227786	722	RMP445	RAMP_NODE	2	2
381.133379	1336.562534	723	RMP446	RAMP_NODE	2	2
218.441058	452.942601	724	RMP453	RAMP_NODE	2	2
187.636401	417.898771	725	RMP454	RAMP_NODE	2	2
159.375248	379.746214	726	RMP455	RAMP_NODE	2	2
126.027088	350.354615	727	RMP456	RAMP_NODE	3	3
981.082113	377.400419	728	RMP47	RAMP_NODE	2	2
907.217523	168.343039	729	RMP48	RAMP_NODE	2	2
907.513388	142.304066	730	RMP48s	RAMP_NODE	3	3
-176.415660	-624.007215	731	RMP5	RAMP_NODE	3	3
-52.101385	370.663752	732	RMP51	RAMP_NODE	4	4
-56.984921	433.257191	733	RMP52	RAMP_NODE	6	6
-60.952792	488.254345	734	RMP53	RAMP_NODE	6	6
-64.920666	539.301437	735	RMP54	RAMP_NODE	6	6
-41.578474	484.316511	736	RMP54s	RAMP_NODE	5	5
-67.211227	567.705696	737	RMP55	RAMP_NODE	6	6
-428.525007	797.760165	738	RMP56	RAMP_NODE	4	4
-384.343604	797.249739	739	RMP57	RAMP_NODE	4	4
-405.245446	813.992416	740	RMP58	RAMP_NODE	3	3
-448.892509	811.259838	741	RMP59	RAMP_NODE	3	3
-94.833443	-557.905083	742	RMP6	RAMP_NODE	2	2
-505.053764	807.312760	743	RMP60	RAMP_NODE	3	3
-565.793382	803.670168	744	RMP61	RAMP_NODE	4	4
-593.252749	792.375895	745	RMP61s	RAMP_NODE	2	2
-569.410870	576.574278	746	RMP62s	RAMP_NODE	3	3
-524.999089	792.332262	747	RMP63	RAMP_NODE	2	2
-107.873355	-567.207270	748	RMP6s	RAMP_NODE	3	3
-73.772956	-497.742813	749	RMP7	RAMP_NODE	3	3
-277.535259	620.008922	750	RMP70	RAMP_NODE	2	2
-297.501413	605.242062	751	RMP71	RAMP_NODE	3	3
-305.880968	585.173388	752	RMP71s	RAMP_NODE	4	4
-279.187941	646.261435	753	RMP72	RAMP_NODE	2	2
-259.792177	664.551855	754	RMP72s	RAMP_NODE	2	2
-396.976159	571.056460	755	RMP73	RAMP_NODE	4	4
-378.095021	573.198750	756	RMP73s	RAMP_NODE	3	3
140.190663	1272.800338	757	RMP74	RAMP_NODE	3	3
153.828092	1242.188454	758	RMP74s	RAMP_NODE	2	2
142.937649	1239.376658	759	RMP75	RAMP_NODE	3	3
155.950120	1219.483428	760	RMP75s	RAMP_NODE	2	2
147.210730	1178.302475	761	RMP76	RAMP_NODE	3	3
157.704404	1164.744446	762	RMP76s	RAMP_NODE	2	2
149.652492	1145.486503	763	RMP77	RAMP_NODE	3	3
151.789033	1116.012900	764	RMP78	RAMP_NODE	3	3
153.925573	1085.931595	765	RMP79	RAMP_NODE	4	4
552.852149	-45.596425	766	RMP8	RAMP_NODE	2	2
153.315094	1055.546396	767	RMP80	RAMP_NODE	4	4
139.533314	1032.531200	768	RMP80s	RAMP_NODE	2	2
125.844871	1015.741402	769	RMP82	RAMP_NODE	2	2
111.924085	978.487380	770	RMP82s	RAMP_NODE	2	2
395.968182	879.927169	771	RMP84	RAMP_NODE	4	4
244.405120	874.349845	772	RMP87	RAMP_NODE	2	2
215.991813	859.161346	773	RMP87s	RAMP_NODE	3	3
51.369460	239.703697	774	RMP89	RAMP_NODE	2	2
302.263258	-73.866163	775	RMP9	RAMP_NODE	2	2
453.547660	995.036414	776	RMP90	RAMP_NODE	3	3
-282.419743	264.669192	777	RMP91s	RAMP_NODE	2	2
335.252138	918.249579	778	RMP92s	RAMP_NODE	4	4
296.482004	876.684271	779	RMP95	RAMP_NODE	5	5
260.863538	913.710459	780	RMP95s	RAMP_NODE	3	3
251.291926	905.445688	781	RMP96	RAMP_NODE	2	2
242.896649	897.706716	782	RMP97	RAMP_NODE	4	4
441.002436	849.205485	783	RMP98	RAMP_NODE	5	5
428.932397	878.409379	784	RMP99	RAMP_NODE	4	4
452.739898	887.230190	785	RMP99s	RAMP_NODE	4	4
-907.339319	1431.760057	786	RWY0	DEPARTURE_NODE	3	3
-900.050384	1431.806778	787	RWY0Bipass	QUEUE_NODE	2	2
643.200120	1090.206570	788	RWY1	DEPARTURE_NODE	4	4
709.735943	140.677960	789	RWY10	ARRIVAL_NODE	5	5
-495.569960	-429.448849	790	RWY100	ARRIVAL_NODE	1	1
-564.790020	-432.773922	791	RWY101	QUEUE_NODE	2	2
-468.246915	-440.547545	792	RWY102	ARRIVAL_NODE	1	1
-501.038969	-506.019388	793	RWY103	QUEUE_NODE	2	2
-549.311725	-516.004060	794	RWY104	ARRIVAL_NODE	1	1
-574.817714	-573.708016	795	RWY105	QUEUE_NODE	2	2
953.917989	833.782670	796	RWY11	DEPARTURE_NODE	3	3
739.957257	-284.412267	797	RWY12	ARRIVAL_NODE	4	4
-847.817741	584.007184	798	RWY13	ARRIVAL_NODE	4	4
-872.522815	520.043515	799	RWY14	TAXI_NODE	2	2
775.055209	-777.559017	800	RWY15	TAXI_NODE	4	4
-900.319150	1326.930385	801	RWY16	DEPARTURE_NODE	3	3
765.592281	-645.990815	802	RWY17	ARRIVAL_NODE	6	6
778.057564	-447.127569	803	RWY17s	TAXI_NODE	2	2
803.133534	-1180.457781	804	RWY18	TAXI_NODE	3	3
768.274370	-1141.734383	805	RWY18s	TAXI_NODE	2	2
810.459140	-1278.907889	806	RWY19	DEPARTURE_NODE	3	3
626.942249	1110.107748	807	RWY1s	QUEUE_NODE	2	2
818.089541	-1394.370378	808	RWY20	DEPARTURE_NODE	3	3
795.920483	-1329.421110	809	RWY20s	QUEUE_NODE	2	2
-884.448671	1106.330678	810	RWY21	TAXI_NODE	3	3
-873.152962	943.467767	811	RWY22	ARRIVAL_NODE	3	3
-866.443632	850.487276	812	RWY23	TAXI_NODE	4	4
-888.942720	798.009047	813	RWY23s	TAXI_NODE	2	2
-856.670045	710.413492	814	RWY24	ARRIVAL_NODE	4	4
-834.991604	768.687788	815	RWY24s	TAXI_NODE	2	2
-799.595156	-96.320091	816	RWY28	ARRIVAL_NODE	4	4
-836.164455	-47.616053	817	RWY28s	TAXI_NODE	2	2
-809.362317	37.983023	818	RWY29	ARRIVAL_NODE	4	4
-832.645904	-20.640495	819	RWY29s	TAXI_NODE	2	2
-790.748475	-222.111259	820	RWY30	ARRIVAL_NODE	4	4
-489.490168	-445.465230	821	RWY31	DEPARTURE_NODE	4	4
-514.803460	-509.719089	822	RWY31s	QUEUE_NODE	3	3
-570.905762	-517.360528	823	RWY32	DEPARTURE_NODE	3	3
-540.606168	-490.953483	824	RWY32ne	QUEUE_NODE	5	5
-771.511778	-500.752690	825	RWY33	ARRIVAL_NODE	3	3
-782.507036	-344.569543	826	RWY34	ARRIVAL_NODE	4	4
-813.880298	-296.260326	827	RWY34s	TAXI_NODE	2	2
-736.413098	-998.759895	828	RWY35	ARRIVAL_NODE	3	3
-707.112486	-1411.697885	829	RWY36	DEPARTURE_NODE	3	3
-700.702806	-1502.853495	830	RWY37	DEPARTURE_NODE	3	3
-719.684933	-1195.141593	831	RWY38	TAXI_NODE	3	3
-2062.965915	-860.401342	832	RWY39	ARRIVAL_NODE	3	3
-2016.051901	-1016.390438	833	RWY39s	TAXI_NODE	2	2
674.027108	650.842707	834	RWY4	ARRIVAL_NODE	5	5
-2018.963208	-1434.288927	835	RWY40	DEPARTURE_NODE	3	3
-2025.678233	-1341.005350	836	RWY41	DEPARTURE_NODE	3	3
-2002.339814	-1369.917801	837	RWY41s	QUEUE_NODE	2	2
-2095.926525	-377.870578	838	RWY42	ARRIVAL_NODE	3	3
-2138.370750	326.524655	839	RWY43	ARRIVAL_NODE	3	3
-2162.004059	683.446195	840	RWY44	ARRIVAL_NODE	3	3
-2197.217161	1095.009568	841	RWY45	DEPARTURE_NODE	3	3
-2204.237463	1197.409383	842	RWY46	DEPARTURE_NODE	3	3
-2197.003406	1197.620162	843	RWY46Bipass	QUEUE_NODE	2	2
-2181.550062	1153.306973	844	RWY46s	QUEUE_NODE	2	2
-99.408257	-98.790892	845	RWY47	ARRIVAL_NODE	4	4
-22.206316	-67.554508	846	RWY47s	TAXI_NODE	2	2
66.021642	47.362301	847	RWY48	ARRIVAL_NODE	4	4
290.970334	247.000443	848	RWY49	ARRIVAL_NODE	4	4
306.191781	297.201949	849	RWY49s	TAXI_NODE	2	2
694.900411	756.205362	850	RWY4s	TAXI_NODE	2	2
375.754311	321.791502	851	RWY50	ARRIVAL_NODE	6	6
417.612564	318.313255	852	RWY50s	TAXI_NODE	2	2
446.024319	384.043595	853	RWY51	ARRIVAL_NODE	4	4
431.686768	332.387459	854	RWY51s	TAXI_NODE	2	2
501.575167	433.270385	855	RWY52	ARRIVAL_NODE	4	4
545.453251	432.079739	856	RWY52s	TAXI_NODE	2	2
